location,date,vaccine,total_vaccinations
Latvia,2021-02-21,Oxford/AstraZeneca,10380
Latvia,2021-02-22,Moderna,3943
Latvia,2021-02-22,Oxford/AstraZeneca,11889
Latvia,2021-02-22,Pfizer/BioNTech,32194
Latvia,2021-02-23,Moderna,4164
Latvia,2021-02-23,Oxford/AstraZeneca,14037
Latvia,2021-02-23,Pfizer/BioNTech,32221
Latvia,2021-02-24,Moderna,4315
Latvia,2021-02-24,Oxford/AstraZeneca,18170
Latvia,2021-02-24,Pfizer/BioNTech,32260
Latvia,2021-02-25,Moderna,4575
Latvia,2021-02-25,Oxford/AstraZeneca,22020
Latvia,2021-02-25,Pfizer/BioNTech,32354
Latvia,2021-02-26,Moderna,4789
Latvia,2021-02-26,Oxford/AstraZeneca,25063
Latvia,2021-02-26,Pfizer/BioNTech,32485
Latvia,2021-02-27,Moderna,5109
Latvia,2021-02-27,Oxford/AstraZeneca,25324
Latvia,2021-02-27,Pfizer/BioNTech,32494
Latvia,2021-02-28,Moderna,5110
Latvia,2021-02-28,Oxford/AstraZeneca,25453
Latvia,2021-03-01,Moderna,5491
Latvia,2021-03-01,Oxford/AstraZeneca,26596
Latvia,2021-03-01,Pfizer/BioNTech,32733
Latvia,2021-03-02,Moderna,6216
Latvia,2021-03-02,Oxford/AstraZeneca,27730
Latvia,2021-03-02,Pfizer/BioNTech,33058
Latvia,2021-03-03,Moderna,6968
Latvia,2021-03-03,Oxford/AstraZeneca,30450
Latvia,2021-03-03,Pfizer/BioNTech,33708
Latvia,2021-03-04,Moderna,7496
Latvia,2021-03-04,Oxford/AstraZeneca,35387
Latvia,2021-03-04,Pfizer/BioNTech,34233
Latvia,2021-03-05,Moderna,7972
Latvia,2021-03-05,Oxford/AstraZeneca,39398
Latvia,2021-03-05,Pfizer/BioNTech,34582
Latvia,2021-03-06,Moderna,8057
Latvia,2021-03-06,Oxford/AstraZeneca,40086
Latvia,2021-03-06,Pfizer/BioNTech,34583
Latvia,2021-03-07,Oxford/AstraZeneca,40165
Latvia,2021-03-08,Moderna,8319
Latvia,2021-03-08,Oxford/AstraZeneca,41604
Latvia,2021-03-09,Moderna,8677
Latvia,2021-03-09,Oxford/AstraZeneca,43366
Latvia,2021-03-09,Pfizer/BioNTech,34822
Latvia,2021-03-10,Moderna,8959
Latvia,2021-03-10,Oxford/AstraZeneca,44994
Latvia,2021-03-10,Pfizer/BioNTech,35384
Latvia,2021-03-11,Moderna,9115
Latvia,2021-03-11,Oxford/AstraZeneca,47347
Latvia,2021-03-11,Pfizer/BioNTech,35528
Latvia,2021-03-12,Moderna,9248
Latvia,2021-03-12,Oxford/AstraZeneca,52144
Latvia,2021-03-12,Pfizer/BioNTech,35569
Latvia,2021-03-13,Moderna,9318
Latvia,2021-03-13,Oxford/AstraZeneca,52986
Latvia,2021-03-14,Oxford/AstraZeneca,53058
Latvia,2021-03-15,Moderna,9420
Latvia,2021-03-15,Oxford/AstraZeneca,56694
Latvia,2021-03-16,Moderna,9582
Latvia,2021-03-16,Oxford/AstraZeneca,56704
Latvia,2021-03-16,Pfizer/BioNTech,35579
Latvia,2021-03-17,Moderna,9743
Latvia,2021-03-17,Oxford/AstraZeneca,56707
Latvia,2021-03-17,Pfizer/BioNTech,35586
Latvia,2021-03-18,Moderna,9964
Latvia,2021-03-18,Pfizer/BioNTech,35639
Latvia,2021-03-19,Moderna,10257
Latvia,2021-03-19,Oxford/AstraZeneca,57021
Latvia,2021-03-19,Pfizer/BioNTech,35733
Latvia,2021-03-20,Moderna,10307
Latvia,2021-03-20,Oxford/AstraZeneca,57372
Latvia,2021-03-21,Oxford/AstraZeneca,57396
Latvia,2021-03-22,Moderna,10915
Latvia,2021-03-22,Oxford/AstraZeneca,59412
Latvia,2021-03-23,Moderna,12116
Latvia,2021-03-23,Oxford/AstraZeneca,63504
Latvia,2021-03-23,Pfizer/BioNTech,35926
Latvia,2021-03-24,Moderna,13590
Latvia,2021-03-24,Oxford/AstraZeneca,67615
Latvia,2021-03-24,Pfizer/BioNTech,36466
Latvia,2021-03-25,Moderna,15205
Latvia,2021-03-25,Oxford/AstraZeneca,70903
Latvia,2021-03-25,Pfizer/BioNTech,36947
Latvia,2021-03-26,Moderna,16863
Latvia,2021-03-26,Oxford/AstraZeneca,72800
Latvia,2021-03-26,Pfizer/BioNTech,37397
Latvia,2021-03-27,Moderna,17266
Latvia,2021-03-27,Oxford/AstraZeneca,72961
Latvia,2021-03-28,Oxford/AstraZeneca,72990
Latvia,2021-03-29,Moderna,18292
Latvia,2021-03-29,Oxford/AstraZeneca,74074
Latvia,2021-03-30,Moderna,19588
Latvia,2021-03-30,Oxford/AstraZeneca,76814
Latvia,2021-03-30,Pfizer/BioNTech,38373
Latvia,2021-03-31,Moderna,20929
Latvia,2021-03-31,Oxford/AstraZeneca,79501
Latvia,2021-03-31,Pfizer/BioNTech,40071
Latvia,2021-04-01,Moderna,22432
Latvia,2021-04-01,Oxford/AstraZeneca,81531
Latvia,2021-04-01,Pfizer/BioNTech,40706
Latvia,2021-04-02,Moderna,22675
Latvia,2021-04-02,Oxford/AstraZeneca,81851
Latvia,2021-04-02,Pfizer/BioNTech,40707
Latvia,2021-04-03,Moderna,22830
Latvia,2021-04-03,Oxford/AstraZeneca,84918
Latvia,2021-04-03,Pfizer/BioNTech,40846
Latvia,2021-04-04,Moderna,22838
Latvia,2021-04-04,Oxford/AstraZeneca,86530
Latvia,2021-04-05,Moderna,22970
Latvia,2021-04-05,Oxford/AstraZeneca,89262
Latvia,2021-04-05,Pfizer/BioNTech,40847
Latvia,2021-04-06,Moderna,24694
Latvia,2021-04-06,Oxford/AstraZeneca,92886
Latvia,2021-04-06,Pfizer/BioNTech,40899
Latvia,2021-04-07,Moderna,27090
Latvia,2021-04-07,Oxford/AstraZeneca,99576
Latvia,2021-04-07,Pfizer/BioNTech,41020
Latvia,2021-04-08,Moderna,29087
Latvia,2021-04-08,Oxford/AstraZeneca,104179
Latvia,2021-04-08,Pfizer/BioNTech,41481
Latvia,2021-04-09,Moderna,30498
Latvia,2021-04-09,Oxford/AstraZeneca,107341
Latvia,2021-04-09,Pfizer/BioNTech,41776
Latvia,2021-04-10,Moderna,30650
Latvia,2021-04-10,Oxford/AstraZeneca,108790
Latvia,2021-04-10,Pfizer/BioNTech,41824
Latvia,2021-04-11,Oxford/AstraZeneca,108876
Latvia,2021-04-12,Moderna,31212
Latvia,2021-04-12,Oxford/AstraZeneca,110312
Latvia,2021-04-12,Pfizer/BioNTech,42234
Latvia,2021-04-13,Moderna,32091
Latvia,2021-04-13,Oxford/AstraZeneca,111904
Latvia,2021-04-13,Pfizer/BioNTech,43463
Latvia,2021-04-14,Moderna,33960
Latvia,2021-04-14,Oxford/AstraZeneca,113939
Latvia,2021-04-14,Pfizer/BioNTech,45865
Latvia,2021-04-15,Moderna,35778
Latvia,2021-04-15,Oxford/AstraZeneca,115840
Latvia,2021-04-15,Pfizer/BioNTech,48148
Latvia,2021-04-16,Moderna,36661
Latvia,2021-04-16,Oxford/AstraZeneca,120613
Latvia,2021-04-16,Pfizer/BioNTech,51544
Latvia,2021-04-17,Moderna,36873
Latvia,2021-04-17,Oxford/AstraZeneca,125786
Latvia,2021-04-17,Pfizer/BioNTech,52356
Latvia,2021-04-18,Moderna,36969
Latvia,2021-04-18,Oxford/AstraZeneca,126173
Latvia,2021-04-18,Pfizer/BioNTech,52794
Latvia,2021-04-19,Moderna,38273
Latvia,2021-04-19,Oxford/AstraZeneca,127046
Latvia,2021-04-19,Pfizer/BioNTech,54549
Latvia,2021-04-20,Moderna,42247
Latvia,2021-04-20,Oxford/AstraZeneca,128006
Latvia,2021-04-20,Pfizer/BioNTech,56958
Latvia,2021-04-21,Moderna,47632
Latvia,2021-04-21,Oxford/AstraZeneca,129360
Latvia,2021-04-21,Pfizer/BioNTech,60365
Latvia,2021-04-22,Moderna,53572
Latvia,2021-04-22,Oxford/AstraZeneca,130193
Latvia,2021-04-22,Pfizer/BioNTech,63396
Latvia,2021-04-23,Moderna,57705
Latvia,2021-04-23,Oxford/AstraZeneca,131341
Latvia,2021-04-23,Pfizer/BioNTech,68873
Latvia,2021-04-24,Moderna,58064
Latvia,2021-04-24,Oxford/AstraZeneca,131989
Latvia,2021-04-24,Pfizer/BioNTech,73999
Latvia,2021-04-25,Moderna,58284
Latvia,2021-04-25,Oxford/AstraZeneca,132071
Latvia,2021-04-25,Pfizer/BioNTech,75053
Latvia,2021-04-26,Moderna,60363
Latvia,2021-04-26,Oxford/AstraZeneca,133584
Latvia,2021-04-26,Pfizer/BioNTech,75955
Latvia,2021-04-27,Johnson&Johnson,75
Latvia,2021-04-27,Moderna,63698
Latvia,2021-04-27,Oxford/AstraZeneca,135962
Latvia,2021-04-27,Pfizer/BioNTech,77638
Latvia,2021-04-28,Johnson&Johnson,187
Latvia,2021-04-28,Moderna,67762
Latvia,2021-04-28,Oxford/AstraZeneca,138754
Latvia,2021-04-28,Pfizer/BioNTech,85285
Latvia,2021-04-29,Johnson&Johnson,234
Latvia,2021-04-29,Moderna,71929
Latvia,2021-04-29,Oxford/AstraZeneca,141765
Latvia,2021-04-29,Pfizer/BioNTech,92367
Latvia,2021-04-30,Johnson&Johnson,315
Latvia,2021-04-30,Moderna,74871
Latvia,2021-04-30,Oxford/AstraZeneca,143900
Latvia,2021-04-30,Pfizer/BioNTech,98717
Latvia,2021-05-01,Moderna,75106
Latvia,2021-05-01,Oxford/AstraZeneca,144281
Latvia,2021-05-01,Pfizer/BioNTech,104952
Latvia,2021-05-02,Johnson&Johnson,325
Latvia,2021-05-02,Moderna,75136
Latvia,2021-05-02,Oxford/AstraZeneca,144301
Latvia,2021-05-02,Pfizer/BioNTech,106489
Latvia,2021-05-03,Moderna,75764
Latvia,2021-05-03,Oxford/AstraZeneca,144838
Latvia,2021-05-03,Pfizer/BioNTech,108269
Latvia,2021-05-04,Johnson&Johnson,328
Latvia,2021-05-04,Moderna,75849
Latvia,2021-05-04,Oxford/AstraZeneca,144839
Latvia,2021-05-04,Pfizer/BioNTech,117030
Latvia,2021-05-05,Johnson&Johnson,462
Latvia,2021-05-05,Moderna,79701
Latvia,2021-05-05,Oxford/AstraZeneca,147578
Latvia,2021-05-05,Pfizer/BioNTech,126934
Latvia,2021-05-06,Johnson&Johnson,626
Latvia,2021-05-06,Moderna,84009
Latvia,2021-05-06,Oxford/AstraZeneca,151413
Latvia,2021-05-06,Pfizer/BioNTech,140153
Latvia,2021-05-07,Johnson&Johnson,787
Latvia,2021-05-07,Moderna,88009
Latvia,2021-05-07,Oxford/AstraZeneca,154427
Latvia,2021-05-07,Pfizer/BioNTech,152813
Latvia,2021-05-08,Johnson&Johnson,834
Latvia,2021-05-08,Moderna,89672
Latvia,2021-05-08,Oxford/AstraZeneca,155535
Latvia,2021-05-08,Pfizer/BioNTech,162183
Latvia,2021-05-09,Johnson&Johnson,914
Latvia,2021-05-09,Moderna,89673
Latvia,2021-05-09,Oxford/AstraZeneca,155558
Latvia,2021-05-09,Pfizer/BioNTech,163697
Latvia,2021-05-10,Johnson&Johnson,1038
Latvia,2021-05-10,Moderna,91624
Latvia,2021-05-10,Oxford/AstraZeneca,157878
Latvia,2021-05-10,Pfizer/BioNTech,168701
Latvia,2021-05-11,Johnson&Johnson,1315
Latvia,2021-05-11,Moderna,94172
Latvia,2021-05-11,Oxford/AstraZeneca,160166
Latvia,2021-05-11,Pfizer/BioNTech,181462
Latvia,2021-05-12,Johnson&Johnson,1705
Latvia,2021-05-12,Moderna,97788
Latvia,2021-05-12,Oxford/AstraZeneca,162655
Latvia,2021-05-12,Pfizer/BioNTech,197153
Latvia,2021-05-13,Johnson&Johnson,2097
Latvia,2021-05-13,Moderna,101344
Latvia,2021-05-13,Oxford/AstraZeneca,165481
Latvia,2021-05-13,Pfizer/BioNTech,212119
Latvia,2021-05-14,Johnson&Johnson,2649
Latvia,2021-05-14,Moderna,104315
Latvia,2021-05-14,Oxford/AstraZeneca,168906
Latvia,2021-05-14,Pfizer/BioNTech,226250
Latvia,2021-05-15,Johnson&Johnson,2739
Latvia,2021-05-15,Moderna,104813
Latvia,2021-05-15,Oxford/AstraZeneca,169493
Latvia,2021-05-15,Pfizer/BioNTech,238038
Latvia,2021-05-16,Johnson&Johnson,2759
Latvia,2021-05-16,Moderna,105051
Latvia,2021-05-16,Oxford/AstraZeneca,169533
Latvia,2021-05-16,Pfizer/BioNTech,242654
Latvia,2021-05-17,Johnson&Johnson,3132
Latvia,2021-05-17,Moderna,107653
Latvia,2021-05-17,Oxford/AstraZeneca,171857
Latvia,2021-05-17,Pfizer/BioNTech,248786
Latvia,2021-05-18,Johnson&Johnson,4043
Latvia,2021-05-18,Moderna,112165
Latvia,2021-05-18,Oxford/AstraZeneca,173582
Latvia,2021-05-18,Pfizer/BioNTech,257990
Latvia,2021-05-19,Johnson&Johnson,5293
Latvia,2021-05-19,Moderna,117215
Latvia,2021-05-19,Oxford/AstraZeneca,175695
Latvia,2021-05-19,Pfizer/BioNTech,271715
Latvia,2021-05-20,Johnson&Johnson,6562
Latvia,2021-05-20,Moderna,123032
Latvia,2021-05-20,Oxford/AstraZeneca,177763
Latvia,2021-05-20,Pfizer/BioNTech,282889
Latvia,2021-05-21,Johnson&Johnson,8385
Latvia,2021-05-21,Moderna,126991
Latvia,2021-05-21,Oxford/AstraZeneca,179144
Latvia,2021-05-21,Pfizer/BioNTech,295100
Latvia,2021-05-22,Johnson&Johnson,9455
Latvia,2021-05-22,Moderna,128538
Latvia,2021-05-22,Oxford/AstraZeneca,179552
Latvia,2021-05-22,Pfizer/BioNTech,304040
Latvia,2021-05-23,Johnson&Johnson,9665
Latvia,2021-05-23,Moderna,129369
Latvia,2021-05-23,Pfizer/BioNTech,305782
Latvia,2021-05-24,Johnson&Johnson,10725
Latvia,2021-05-24,Moderna,132080
Latvia,2021-05-24,Oxford/AstraZeneca,181444
Latvia,2021-05-24,Pfizer/BioNTech,311441
Latvia,2021-05-25,Johnson&Johnson,11731
Latvia,2021-05-25,Moderna,135839
Latvia,2021-05-25,Oxford/AstraZeneca,183748
Latvia,2021-05-25,Pfizer/BioNTech,323761
Latvia,2021-05-26,Johnson&Johnson,12678
Latvia,2021-05-26,Moderna,139594
Latvia,2021-05-26,Oxford/AstraZeneca,186854
Latvia,2021-05-26,Pfizer/BioNTech,336000
Latvia,2021-05-27,Johnson&Johnson,13517
Latvia,2021-05-27,Moderna,143065
Latvia,2021-05-27,Oxford/AstraZeneca,189471
Latvia,2021-05-27,Pfizer/BioNTech,347800
Latvia,2021-05-28,Johnson&Johnson,14633
Latvia,2021-05-28,Moderna,145961
Latvia,2021-05-28,Oxford/AstraZeneca,191126
Latvia,2021-05-28,Pfizer/BioNTech,359386
Lithuania,2020-12-27,Pfizer/BioNTech,2454
Lithuania,2020-12-28,Pfizer/BioNTech,5211
Lithuania,2020-12-29,Pfizer/BioNTech,8185
Lithuania,2020-12-30,Pfizer/BioNTech,9717
Lithuania,2020-12-31,Pfizer/BioNTech,9742
Lithuania,2021-01-01,Pfizer/BioNTech,9742
Lithuania,2021-01-02,Pfizer/BioNTech,9742
Lithuania,2021-01-03,Pfizer/BioNTech,9742
Lithuania,2021-01-04,Pfizer/BioNTech,9744
Lithuania,2021-01-05,Pfizer/BioNTech,10367
Lithuania,2021-01-06,Pfizer/BioNTech,13868
Lithuania,2021-01-07,Pfizer/BioNTech,18043
Lithuania,2021-01-08,Pfizer/BioNTech,23227
Lithuania,2021-01-09,Pfizer/BioNTech,23531
Lithuania,2021-01-10,Pfizer/BioNTech,23534
Lithuania,2021-01-11,Pfizer/BioNTech,25740
Lithuania,2021-01-12,Pfizer/BioNTech,27829
Lithuania,2021-01-13,Moderna,163
Lithuania,2021-01-13,Pfizer/BioNTech,33923
Lithuania,2021-01-14,Moderna,471
Lithuania,2021-01-14,Pfizer/BioNTech,42263
Lithuania,2021-01-15,Moderna,1042
Lithuania,2021-01-15,Pfizer/BioNTech,49009
Lithuania,2021-01-16,Moderna,1042
Lithuania,2021-01-16,Pfizer/BioNTech,50114
Lithuania,2021-01-17,Moderna,1043
Lithuania,2021-01-17,Pfizer/BioNTech,51246
Lithuania,2021-01-18,Moderna,1579
Lithuania,2021-01-18,Pfizer/BioNTech,55236
Lithuania,2021-01-19,Moderna,2075
Lithuania,2021-01-19,Pfizer/BioNTech,61031
Lithuania,2021-01-20,Moderna,2313
Lithuania,2021-01-20,Pfizer/BioNTech,64270
Lithuania,2021-01-21,Moderna,2373
Lithuania,2021-01-21,Pfizer/BioNTech,65759
Lithuania,2021-01-22,Moderna,2373
Lithuania,2021-01-22,Pfizer/BioNTech,66152
Lithuania,2021-01-23,Moderna,2373
Lithuania,2021-01-23,Pfizer/BioNTech,66160
Lithuania,2021-01-24,Moderna,2373
Lithuania,2021-01-24,Pfizer/BioNTech,66160
Lithuania,2021-01-25,Moderna,2373
Lithuania,2021-01-25,Pfizer/BioNTech,66264
Lithuania,2021-01-26,Moderna,2373
Lithuania,2021-01-26,Pfizer/BioNTech,69414
Lithuania,2021-01-27,Moderna,2373
Lithuania,2021-01-27,Pfizer/BioNTech,76334
Lithuania,2021-01-28,Moderna,2373
Lithuania,2021-01-28,Pfizer/BioNTech,83438
Lithuania,2021-01-29,Moderna,2373
Lithuania,2021-01-29,Pfizer/BioNTech,91524
Lithuania,2021-01-30,Moderna,2373
Lithuania,2021-01-30,Pfizer/BioNTech,92168
Lithuania,2021-01-31,Moderna,2373
Lithuania,2021-01-31,Pfizer/BioNTech,92176
Lithuania,2021-02-01,Moderna,2373
Lithuania,2021-02-01,Pfizer/BioNTech,95060
Lithuania,2021-02-02,Moderna,2695
Lithuania,2021-02-02,Oxford/AstraZeneca,2
Lithuania,2021-02-02,Pfizer/BioNTech,98651
Lithuania,2021-02-03,Moderna,3326
Lithuania,2021-02-03,Oxford/AstraZeneca,2
Lithuania,2021-02-03,Pfizer/BioNTech,104830
Lithuania,2021-02-04,Moderna,3908
Lithuania,2021-02-04,Oxford/AstraZeneca,3
Lithuania,2021-02-04,Pfizer/BioNTech,114116
Lithuania,2021-02-05,Moderna,4053
Lithuania,2021-02-05,Oxford/AstraZeneca,3
Lithuania,2021-02-05,Pfizer/BioNTech,121302
Lithuania,2021-02-06,Moderna,4053
Lithuania,2021-02-06,Oxford/AstraZeneca,4
Lithuania,2021-02-06,Pfizer/BioNTech,122029
Lithuania,2021-02-07,Moderna,4053
Lithuania,2021-02-07,Oxford/AstraZeneca,4
Lithuania,2021-02-07,Pfizer/BioNTech,122126
Lithuania,2021-02-08,Moderna,4141
Lithuania,2021-02-08,Oxford/AstraZeneca,4
Lithuania,2021-02-08,Pfizer/BioNTech,124700
Lithuania,2021-02-09,Moderna,4381
Lithuania,2021-02-09,Oxford/AstraZeneca,303
Lithuania,2021-02-09,Pfizer/BioNTech,127027
Lithuania,2021-02-10,Moderna,4692
Lithuania,2021-02-10,Oxford/AstraZeneca,3029
Lithuania,2021-02-10,Pfizer/BioNTech,130139
Lithuania,2021-02-11,Moderna,5123
Lithuania,2021-02-11,Oxford/AstraZeneca,5530
Lithuania,2021-02-11,Pfizer/BioNTech,136282
Lithuania,2021-02-12,Moderna,5746
Lithuania,2021-02-12,Oxford/AstraZeneca,7474
Lithuania,2021-02-12,Pfizer/BioNTech,141014
Lithuania,2021-02-13,Moderna,5749
Lithuania,2021-02-13,Oxford/AstraZeneca,7786
Lithuania,2021-02-13,Pfizer/BioNTech,141146
Lithuania,2021-02-14,Moderna,5749
Lithuania,2021-02-14,Oxford/AstraZeneca,7786
Lithuania,2021-02-14,Pfizer/BioNTech,141147
Lithuania,2021-02-15,Moderna,7000
Lithuania,2021-02-15,Oxford/AstraZeneca,9635
Lithuania,2021-02-15,Pfizer/BioNTech,142697
Lithuania,2021-02-16,Moderna,7000
Lithuania,2021-02-16,Oxford/AstraZeneca,9635
Lithuania,2021-02-16,Pfizer/BioNTech,143208
Lithuania,2021-02-17,Moderna,8353
Lithuania,2021-02-17,Oxford/AstraZeneca,10611
Lithuania,2021-02-17,Pfizer/BioNTech,149164
Lithuania,2021-02-18,Moderna,8888
Lithuania,2021-02-18,Oxford/AstraZeneca,12100
Lithuania,2021-02-18,Pfizer/BioNTech,158477
Lithuania,2021-02-19,Moderna,9365
Lithuania,2021-02-19,Oxford/AstraZeneca,14877
Lithuania,2021-02-19,Pfizer/BioNTech,165708
Lithuania,2021-02-20,Moderna,9365
Lithuania,2021-02-20,Oxford/AstraZeneca,15178
Lithuania,2021-02-20,Pfizer/BioNTech,166412
Lithuania,2021-02-21,Moderna,9365
Lithuania,2021-02-21,Oxford/AstraZeneca,15178
Lithuania,2021-02-21,Pfizer/BioNTech,166412
Lithuania,2021-02-22,Moderna,9533
Lithuania,2021-02-22,Oxford/AstraZeneca,17255
Lithuania,2021-02-22,Pfizer/BioNTech,169649
Lithuania,2021-02-23,Moderna,9945
Lithuania,2021-02-23,Oxford/AstraZeneca,19268
Lithuania,2021-02-23,Pfizer/BioNTech,175885
Lithuania,2021-02-24,Moderna,10079
Lithuania,2021-02-24,Oxford/AstraZeneca,21977
Lithuania,2021-02-24,Pfizer/BioNTech,184757
Lithuania,2021-02-25,Moderna,10789
Lithuania,2021-02-25,Oxford/AstraZeneca,26093
Lithuania,2021-02-25,Pfizer/BioNTech,191796
Lithuania,2021-02-26,Moderna,12295
Lithuania,2021-02-26,Oxford/AstraZeneca,30395
Lithuania,2021-02-26,Pfizer/BioNTech,196030
Lithuania,2021-02-27,Moderna,12295
Lithuania,2021-02-27,Oxford/AstraZeneca,31043
Lithuania,2021-02-27,Pfizer/BioNTech,196174
Lithuania,2021-02-28,Moderna,12295
Lithuania,2021-02-28,Oxford/AstraZeneca,31419
Lithuania,2021-02-28,Pfizer/BioNTech,196225
Lithuania,2021-03-01,Moderna,15782
Lithuania,2021-03-01,Oxford/AstraZeneca,34228
Lithuania,2021-03-01,Pfizer/BioNTech,197499
Lithuania,2021-03-02,Moderna,17670
Lithuania,2021-03-02,Oxford/AstraZeneca,35913
Lithuania,2021-03-02,Pfizer/BioNTech,203276
Lithuania,2021-03-03,Moderna,19478
Lithuania,2021-03-03,Oxford/AstraZeneca,39056
Lithuania,2021-03-03,Pfizer/BioNTech,210327
Lithuania,2021-03-04,Moderna,20545
Lithuania,2021-03-04,Oxford/AstraZeneca,42552
Lithuania,2021-03-04,Pfizer/BioNTech,221214
Lithuania,2021-03-05,Moderna,21126
Lithuania,2021-03-05,Oxford/AstraZeneca,46850
Lithuania,2021-03-05,Pfizer/BioNTech,230355
Lithuania,2021-03-06,Moderna,21214
Lithuania,2021-03-06,Oxford/AstraZeneca,47113
Lithuania,2021-03-06,Pfizer/BioNTech,230630
Lithuania,2021-03-07,Moderna,21214
Lithuania,2021-03-07,Oxford/AstraZeneca,47113
Lithuania,2021-03-07,Pfizer/BioNTech,230632
Lithuania,2021-03-08,Moderna,21696
Lithuania,2021-03-08,Oxford/AstraZeneca,53806
Lithuania,2021-03-08,Pfizer/BioNTech,232362
Lithuania,2021-03-09,Moderna,22660
Lithuania,2021-03-09,Oxford/AstraZeneca,56563
Lithuania,2021-03-09,Pfizer/BioNTech,240533
Lithuania,2021-03-10,Moderna,22853
Lithuania,2021-03-10,Oxford/AstraZeneca,62608
Lithuania,2021-03-10,Pfizer/BioNTech,249932
Lithuania,2021-03-11,Moderna,22853
Lithuania,2021-03-11,Oxford/AstraZeneca,62964
Lithuania,2021-03-11,Pfizer/BioNTech,250712
Lithuania,2021-03-12,Moderna,23107
Lithuania,2021-03-12,Oxford/AstraZeneca,69181
Lithuania,2021-03-12,Pfizer/BioNTech,262176
Lithuania,2021-03-13,Moderna,23107
Lithuania,2021-03-13,Oxford/AstraZeneca,69469
Lithuania,2021-03-13,Pfizer/BioNTech,263634
Lithuania,2021-03-14,Moderna,23107
Lithuania,2021-03-14,Oxford/AstraZeneca,69477
Lithuania,2021-03-14,Pfizer/BioNTech,263651
Lithuania,2021-03-15,Moderna,23207
Lithuania,2021-03-15,Oxford/AstraZeneca,75234
Lithuania,2021-03-15,Pfizer/BioNTech,265838
Lithuania,2021-03-16,Moderna,23409
Lithuania,2021-03-16,Oxford/AstraZeneca,78565
Lithuania,2021-03-16,Pfizer/BioNTech,272506
Lithuania,2021-03-17,Moderna,23515
Lithuania,2021-03-17,Oxford/AstraZeneca,78659
Lithuania,2021-03-17,Pfizer/BioNTech,282845
Lithuania,2021-03-18,Moderna,23646
Lithuania,2021-03-18,Oxford/AstraZeneca,78686
Lithuania,2021-03-18,Pfizer/BioNTech,291069
Lithuania,2021-03-19,Moderna,25854
Lithuania,2021-03-19,Oxford/AstraZeneca,79212
Lithuania,2021-03-19,Pfizer/BioNTech,297585
Lithuania,2021-03-20,Moderna,26388
Lithuania,2021-03-20,Oxford/AstraZeneca,79212
Lithuania,2021-03-20,Pfizer/BioNTech,297785
Lithuania,2021-03-21,Moderna,26390
Lithuania,2021-03-21,Oxford/AstraZeneca,79212
Lithuania,2021-03-21,Pfizer/BioNTech,297815
Lithuania,2021-03-22,Moderna,31201
Lithuania,2021-03-22,Oxford/AstraZeneca,81502
Lithuania,2021-03-22,Pfizer/BioNTech,298932
Lithuania,2021-03-23,Moderna,32759
Lithuania,2021-03-23,Oxford/AstraZeneca,84277
Lithuania,2021-03-23,Pfizer/BioNTech,307454
Lithuania,2021-03-24,Moderna,33873
Lithuania,2021-03-24,Oxford/AstraZeneca,88866
Lithuania,2021-03-24,Pfizer/BioNTech,319345
Lithuania,2021-03-25,Moderna,34879
Lithuania,2021-03-25,Oxford/AstraZeneca,93304
Lithuania,2021-03-25,Pfizer/BioNTech,330822
Lithuania,2021-03-26,Moderna,36503
Lithuania,2021-03-26,Oxford/AstraZeneca,98859
Lithuania,2021-03-26,Pfizer/BioNTech,340052
Lithuania,2021-03-27,Moderna,36579
Lithuania,2021-03-27,Oxford/AstraZeneca,101683
Lithuania,2021-03-27,Pfizer/BioNTech,340303
Lithuania,2021-03-28,Moderna,36579
Lithuania,2021-03-28,Oxford/AstraZeneca,101783
Lithuania,2021-03-28,Pfizer/BioNTech,340387
Lithuania,2021-03-29,Moderna,38001
Lithuania,2021-03-29,Oxford/AstraZeneca,107233
Lithuania,2021-03-29,Pfizer/BioNTech,341375
Lithuania,2021-03-30,Moderna,38184
Lithuania,2021-03-30,Oxford/AstraZeneca,109753
Lithuania,2021-03-30,Pfizer/BioNTech,351530
Lithuania,2021-03-31,Moderna,39622
Lithuania,2021-03-31,Oxford/AstraZeneca,111804
Lithuania,2021-03-31,Pfizer/BioNTech,368739
Lithuania,2021-04-01,Moderna,46878
Lithuania,2021-04-01,Oxford/AstraZeneca,114649
Lithuania,2021-04-01,Pfizer/BioNTech,376917
Lithuania,2021-04-02,Moderna,53386
Lithuania,2021-04-02,Oxford/AstraZeneca,120335
Lithuania,2021-04-02,Pfizer/BioNTech,384504
Lithuania,2021-04-03,Moderna,53579
Lithuania,2021-04-03,Oxford/AstraZeneca,128042
Lithuania,2021-04-03,Pfizer/BioNTech,385271
Lithuania,2021-04-04,Moderna,53579
Lithuania,2021-04-04,Oxford/AstraZeneca,130445
Lithuania,2021-04-04,Pfizer/BioNTech,385277
Lithuania,2021-04-05,Moderna,53589
Lithuania,2021-04-05,Oxford/AstraZeneca,133955
Lithuania,2021-04-05,Pfizer/BioNTech,385473
Lithuania,2021-04-06,Moderna,56259
Lithuania,2021-04-06,Oxford/AstraZeneca,144537
Lithuania,2021-04-06,Pfizer/BioNTech,386914
Lithuania,2021-04-07,Moderna,57509
Lithuania,2021-04-07,Oxford/AstraZeneca,154483
Lithuania,2021-04-07,Pfizer/BioNTech,388459
Lithuania,2021-04-08,Moderna,58925
